"Timestamp","Scope","Pid(s)","CPU_Percent","WorkingSet_MB","Private_MB","Threads","Handles"
"2025-08-20T00:17:34","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;39488;39816","4.892","9393.94","9648.22","1632","29573"
"2025-08-20T00:17:35","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;39488;39816","4.892","9393.45","9647.54","1632","29573"
"2025-08-20T00:17:36","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;39488;39816","4.925","9392.86","9646.66","1632","29573"
"2025-08-20T00:17:37","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","9.809","9487.84","9715.13","1645","29891"
"2025-08-20T00:17:38","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","19.541","9456.33","9681.98","1647","29928"
"2025-08-20T00:17:39","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","14.679","9466.18","9697.66","1647","29930"
"2025-08-20T00:17:40","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","14.637","9509.47","9743.45","1646","29918"
"2025-08-20T00:17:41","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","9.814","9478.76","9712.7","1646","29915"
"2025-08-20T00:17:42","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.754","9443.25","9673.09","1644","29866"
"2025-08-20T00:17:43","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.842","9435.91","9667.05","1644","29859"
