"Timestamp","Scope","Pid(s)","CPU_Percent","WorkingSet_MB","Private_MB","Threads","Handles"
"2025-08-20T00:02:16","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;16908;18112;18248;18568;20744;20784;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;39488;39816","4.892","9702.67","9556.61","1668","30132"
"2025-08-20T00:02:17","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;20784;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;39488;39816","4.904","9650.79","9536.22","1655","29813"
"2025-08-20T00:02:18","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;20784;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.945","9679.68","9535.16","1668","30117"
"2025-08-20T00:02:19","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;20784;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.925","9682.38","9538.12","1668","30115"
"2025-08-20T00:02:20","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;20784;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.918","9665.92","9512.88","1663","30030"
"2025-08-20T00:02:21","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;20784;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.864","9664.68","9511","1663","30034"
"2025-08-20T00:02:22","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.942","9620.52","9453.06","1646","29722"
"2025-08-20T00:02:23","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.948","9618.06","9423.34","1646","29723"
"2025-08-20T00:02:24","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.874","9616.04","9417.85","1646","29718"
"2025-08-20T00:02:25","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.946","9630.34","9434.45","1646","29720"
"2025-08-20T00:02:26","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.944","9622.93","9424.64","1646","29720"
"2025-08-20T00:02:27","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.936","9621.76","9449.46","1647","29728"
"2025-08-20T00:02:28","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.887","9609.93","9435.71","1647","29731"
"2025-08-20T00:02:29","chrome","560;3884;4300;4964;12692;13228;13572;13676;14244;14488;14672;15212;15788;16464;18112;18248;18568;20744;21168;22060;23068;23288;23724;23856;24360;24508;24640;24884;25212;25460;26588;26920;27856;28100;28520;28764;29368;29644;30300;30412;31236;32056;32908;32988;33504;33756;33768;35540;35876;36104;36368;36380;36784;37596;38208;38408;38692;39488;39816","4.914","9610.09","9435.72","1647","29730"
